taxonId,area,gazetteer,status,referenceID
3261,ZA,iso,native,
3263,ZA,iso,native,
3265,ZA,iso,native,
3267,ZA,iso,native,
3269,ZA,iso,native,
3271,CV,iso,native,
3273,CL,iso,native,
3275,CD,iso,native,
3275,KE,iso,native,
3277,CD,iso,native,
3277,MW,iso,native,
3279,CD,iso,native,
3279,MW,iso,native,
3281,CD,iso,native,
3281,KE,iso,native,
3281,MG,iso,native,
3283,CD,iso,native,
3283,MW,iso,native,
3283,TZ,iso,native,
3285,CD,iso,native,
3285,MW,iso,native,
3285,TZ,iso,native,
3287,CD,iso,native,
3287,MW,iso,native,
3289,CD,iso,native,
3291,MN,iso,native,
3293,ZA,iso,native,
3295,ZA,iso,native,
3297,ZA,iso,native,
3299,NA,iso,native,
3301,ZA,iso,native,
3303,ZA,iso,native,
3305,ZA,iso,native,
3307,ZA,iso,native,
3309,BS,iso,native,
3309,BZ,iso,native,
3309,US,iso,native,
3311,CD,iso,native,
3311,CI,iso,native,
3313,FR,iso,native,
3315,FR,iso,native,
3317,CL,iso,native,
3325,TZ,iso,native,
3327,KE,iso,native,
3327,TZ,iso,native,
3329,TZ,iso,native,
3331,MW,iso,native,
3331,TZ,iso,native,
3333,TZ,iso,native,
3335,KE,iso,native,
3337,TZ,iso,native,
3339,KE,iso,native,
3339,MW,iso,native,
3339,TZ,iso,native,
3339,UG,iso,native,
3339,ZA,iso,native,
3339,ZW,iso,native,
3341,TZ,iso,native,
3343,YE,iso,native,
3345,YE,iso,native,
3347,YE,iso,native,
3349,NP,iso,native,
3351,IN,iso,native,
3353,IN,iso,native,
3355,IN,iso,native,
3357,VN,iso,native,
3359,VN,iso,native,
3361,ZA,iso,native,
3363,ZA,iso,native,
3365,ZA,iso,native,
3367,ZA,iso,native,
3369,ZA,iso,native,
3371,KR,iso,native,
3373,KR,iso,native,
3375,ZA,iso,native,
3377,ZA,iso,native,
3379,ZA,iso,native,
3381,ZA,iso,native,
3383,ZA,iso,native,
3385,ZA,iso,native,
3387,ZA,iso,native,
3389,ZA,iso,native,
3391,MW,iso,native,
3391,SZ,iso,native,
3391,ZA,iso,native,
3393,LS,iso,native,
3393,MW,iso,native,
3393,ZA,iso,native,
3395,ZA,iso,native,
3397,ZA,iso,native,
3399,ZA,iso,native,
3401,CD,iso,native,
3401,LS,iso,native,
3401,MW,iso,native,
3401,ZA,iso,native,
3403,CD,iso,native,
3403,TZ,iso,native,
3405,KE,iso,native,
3405,ZA,iso,native,
3407,KE,iso,native,
3409,KE,iso,native,
3411,GM,iso,native,
3413,RW,iso,native,
3415,RW,iso,native,
3417,RW,iso,native,
3419,KE,iso,native,
3421,KE,iso,native,
3421,RW,iso,native,
3423,RW,iso,native,
3425,RW,iso,native,
3427,RW,iso,native,
3486,KE,iso,native,
3431,MG,iso,native,
3433,GA,iso,native,
3435,ET,iso,native,
3435,KE,iso,native,
3438,KE,iso,native,
3440,ET,iso,native,
3442,EC,iso,native,
3444,EC,iso,native,
3446,EC,iso,native,
3448,EC,iso,native,
3448,PE,iso,native,
3450,EC,iso,native,
3452,EC,iso,native,
3452,PY,iso,native,
3454,EC,iso,native,
3454,PE,iso,native,
3456,BR,iso,native,
3456,EC,iso,native,
3458,EC,iso,native,
3460,EC,iso,native,
3462,EC,iso,native,
3462,VE,iso,native,
3464,EC,iso,native,
3466,EC,iso,native,
3468,EC,iso,native,
3470,EC,iso,native,
3472,EC,iso,native,
3474,EC,iso,native,
3476,EC,iso,native,
3476,PE,iso,native,
3478,EC,iso,native,
3480,BR,iso,native,
3480,EC,iso,native,
3482,CO,iso,native,
3482,EC,iso,native,
3484,ET,iso,native,
3486,ET,iso,native,
3488,MW,iso,native,
3490,MW,iso,native,
3490,TZ,iso,native,
3493,KG,iso,native,
3495,KG,iso,native,
3497,KG,iso,native,
3499,KG,iso,native,
3501,KG,iso,native,
3503,ZA,iso,native,
3505,ZA,iso,native,
3507,ZA,iso,native,
3509,ZA,iso,native,
3511,SD,iso,native,
3513,ES-CN,iso,native,
3515,CN,iso,native,
3517,JP,iso,native,
3519,JP,iso,native,
3521,JP,iso,native,
3523,JP,iso,native,
3525,AZ,iso,native,
3527,AZ,iso,native,
3529,SH,iso,native,
3531,CV,iso,native,
3533,PY,iso,native,
3535,BR,iso,native,
3535,PY,iso,native,
3537,EC,iso,native,
3539,EC,iso,native,
3541,EC,iso,native,
3543,EC,iso,native,
3545,CL,iso,native,
3547,EC,iso,native,
3549,EC,iso,native,
3551,EC,iso,native,
3553,BO,iso,native,
3553,BR,iso,native,
3553,EC,iso,native,
3553,PY,iso,native,
3555,EC,iso,native,
3557,PY,iso,native,
3559,BR,iso,native,
3559,PY,iso,native,
3561,EC,iso,native,
3563,PY,iso,native,
3565,EC,iso,native,
3565,PE,iso,native,
3567,EC,iso,native,
3569,CL,iso,native,
3571,CL,iso,native,
3573,BO,iso,native,
3573,BR,iso,native,
3573,PY,iso,native,
3575,PY,iso,native,
3577,EC,iso,native,
3579,AR,iso,native,
3579,CL,iso,native,
3581,AR,iso,native,
3581,BR,iso,native,
3583,AR,iso,native,
3585,AR,iso,native,
3587,AR,iso,native,
3589,AR,iso,native,
3591,AR,iso,native,
3593,AR,iso,native,
3595,AR,iso,native,
3597,BO,iso,native,
3597,BR,iso,native,
3599,BO,iso,native,
3601,BR,iso,native,
3601,UY,iso,native,
3603,AR,iso,native,
3605,AR,iso,native,
3607,BO,iso,native,
3609,CO,iso,native,
3611,US-TX,iso,native,
3613,US-FL,iso,native,
3615,US-AZ,iso,native,
3617,MW,iso,native,
3619,MW,iso,native,
3621,MW,iso,native,
3623,MW,iso,native,
3625,MW,iso,native,
3627,MW,iso,native,
3629,MW,iso,native,
3631,MW,iso,native,
3633,MW,iso,native,
3635,MW,iso,native,
3637,MW,iso,native,
3639,MW,iso,native,
3641,MW,iso,native,
3643,MW,iso,native,
3645,MW,iso,native,
3647,VE,iso,native,
3650,EC,iso,native,
3652,EC,iso,native,
3654,EC,iso,native,
3656,PE,iso,native,
3658,EC,iso,native,
3660,EC,iso,native,
3662,VE,iso,native,
3664,PE,iso,native,
3666,GF,iso,native,
3668,EC,iso,native,
3670,EC,iso,native,
3672,PE,iso,native,
3674,AR,iso,native,
3674,PE,iso,native,
3676,PE,iso,native,
3678,EC,iso,native,
3680,VE,iso,native,
3682,CO,iso,native,
3684,VE,iso,native,
3686,PE,iso,native,
3688,CO,iso,native,
3690,EC,iso,native,
3692,PE,iso,native,
3694,EC,iso,native,
3696,VE,iso,native,
3698,VE,iso,native,
3700,EC,iso,native,
3702,VE,iso,native,
3704,CO,iso,native,
3704,EC,iso,native,
3706,BO,iso,native,
3708,CO,iso,native,
3710,CO,iso,native,
3712,CO,iso,native,
3712,EC,iso,native,
3714,ZA,iso,native,
3716,ZA,iso,native,
3718,NA,iso,native,
3718,ZA,iso,native,
3720,BR,iso,native,
3722,BR,iso,native,
3724,BR,iso,native,
3726,BR,iso,native,
3728,BR,iso,native,
3730,BR,iso,native,
3732,BR,iso,native,
3734,BR,iso,native,
3736,BR,iso,native,
3738,BR,iso,native,
3740,BR,iso,native,
3742,BR,iso,native,
3744,BR,iso,native,
3746,BR,iso,native,
3748,BR,iso,native,
3750,BR,iso,native,
3752,BR,iso,native,
3754,BR,iso,native,
3756,BR,iso,native,
3758,TJ,iso,native,
3760,TJ,iso,native,
3762,MY-12,iso,native,
3764,LK,iso,native,
3766,VN,iso,native,
3768,RW,iso,native,
3768,UG,iso,native,
3770,UG,iso,native,
3772,ZA,iso,native,
3774,ZA,iso,native,
3776,ZA,iso,native,
3778,ZA,iso,native,
3780,ZA,iso,native,
3782,ZA,iso,native,
3784,NA,iso,native,
3786,ZA,iso,native,
3788,ZA,iso,native,
3790,ZA,iso,native,
3794,AO,iso,native,
3796,GT,iso,native,
3798,ZM,iso,native,
3805,ZM,iso,native,
3802,TZ,iso,native,
3804,ZA,iso,native,
3806,MY,iso,native,1851
3040,MY,iso,native,1851
3815,BS,iso,native,1852
3816,BS,iso,native,1852
3817,BS,iso,native,1852
3818,BS,iso,native,1852
3819,CL,iso,native,1854
3820,KG,iso,native,1855
3821,ZA,iso,native,1856
2171,PE,iso,native,607
2171,CO,iso,native,607
